Task ID,Dataset,unique_id,model_created,model_run,description,Code,Test Result,Post,original correctness,naive correctness,naive no fsl correctness,data file
209,mbppplus,209_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function to get the first element of each sublist.,"def Extract(lst):
    return [sublist[0] for sublist in lst]

# Test cases to validate the solution
assert Extract([[1, 2], [3, 4, 5], [6, 7, 8, 9]]) == [1, 3, 6]
assert Extract([[1,2,3],[4, 5]]) == [1,4]
assert Extract([[9,8,1],[1,2]]) == [9,1]
",,post,True,True,True,selected_pilot_75_mbpp.json
209,mbppplus,209_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function to get the first element of each sublist.,"def Extract(lst):
    return [sublist[0] for sublist in lst]

# Test cases to validate the solution
assert Extract([[1, 2], [3, 4, 5], [6, 7, 8, 9]]) == [1, 3, 6]
assert Extract([[1,2,3],[4, 5]]) == [1,4]
assert Extract([[9,8,1],[1,2]]) == [9,1]
",,post,True,True,True,selected_pilot_75_mbpp.json
209,mbppplus,209_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function to get the first element of each sublist.,"def Extract(lst):
    return [sublist[0] for sublist in lst]

# Test cases to validate the solution
assert Extract([[1, 2], [3, 4, 5], [6, 7, 8, 9]]) == [1, 3, 6]
assert Extract([[1,2,3],[4, 5]]) == [1,4]
assert Extract([[9,8,1],[1,2]]) == [9,1]
",,post,True,True,True,selected_pilot_75_mbpp.json
209,mbppplus,209_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function to get the first element of each sublist.,"def Extract(lst):
    return [sublist[0] for sublist in lst]

# Test cases to validate the solution
assert Extract([[1, 2], [3, 4, 5], [6, 7, 8, 9]]) == [1, 3, 6]
assert Extract([[1,2,3],[4, 5]]) == [1,4]
assert Extract([[9,8,1],[1,2]]) == [9,1]
",,post,True,True,True,selected_pilot_75_mbpp.json
209,mbppplus,209_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function to get the first element of each sublist.,"def Extract(lst):
    return [sublist[0] for sublist in lst]

# Test cases to validate the solution
assert Extract([[1, 2], [3, 4, 5], [6, 7, 8, 9]]) == [1, 3, 6]
assert Extract([[1,2,3],[4, 5]]) == [1,4]
assert Extract([[9,8,1],[1,2]]) == [9,1]
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(isinstance(x, int) for x in lst)
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(isinstance(x, int) for x in lst)
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(isinstance(x, int) for x in lst)
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(isinstance(x, int) for x in lst)
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(isinstance(x, int) for x in lst)
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(isinstance(x, int) for x in lst)
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int))

# Provided test cases
assert count_integer([1, 2, 'abc', 1.2]) == 2
assert count_integer([1, 2, 3]) == 3
assert count_integer([1, 1.2, 4, 5.1]) == 2
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int))

# Provided test cases
assert count_integer([1, 2, 'abc', 1.2]) == 2
assert count_integer([1, 2, 3]) == 3
assert count_integer([1, 1.2, 4, 5.1]) == 2
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int))

# Provided test cases
assert count_integer([1, 2, 'abc', 1.2]) == 2
assert count_integer([1, 2, 3]) == 3
assert count_integer([1, 1.2, 4, 5.1]) == 2
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int))

# Provided test cases
assert count_integer([1, 2, 'abc', 1.2]) == 2
assert count_integer([1, 2, 3]) == 3
assert count_integer([1, 1.2, 4, 5.1]) == 2
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int))

# Provided test cases
assert count_integer([1, 2, 'abc', 1.2]) == 2
assert count_integer([1, 2, 3]) == 3
assert count_integer([1, 1.2, 4, 5.1]) == 2
",,post,True,True,True,selected_pilot_75_mbpp.json
117,mbppplus,117_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a python function that returns the number of integer elements in a given list.,"def count_integer(lst):
    return sum(1 for x in lst if isinstance(x, int))

# Provided test cases
assert count_integer([1, 2, 'abc', 1.2]) == 2
assert count_integer([1, 2, 3]) == 3
assert count_integer([1, 1.2, 4, 5.1]) == 2
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(array, element):
    try:
        index = array.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(array, element):
    try:
        index = array.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(array, element):
    try:
        index = array.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(array, element):
    try:
        index = array.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(array, element):
    try:
        index = array.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_llama3point1-70b,llama3point1-70b,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(array, element):
    try:
        index = array.index(element)
        return (True, index)
    except ValueError:
        return (False, -1)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(arr, element):
    for index, value in enumerate(arr):
        if value == element:
            return (True, index)
    return (False, -1)

# Test cases
assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)
assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)
assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(arr, element):
    for index, value in enumerate(arr):
        if value == element:
            return (True, index)
    return (False, -1)

# Test cases
assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)
assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)
assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(arr, element):
    for index, value in enumerate(arr):
        if value == element:
            return (True, index)
    return (False, -1)

# Test cases
assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)
assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)
assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)
",,post,True,True,True,selected_pilot_75_mbpp.json
138,mbppplus,138_gpt-4o,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,Write a function that takes in an array and element and returns a tuple containing a boolean that indicates if the element is in the array and the index position of the element (or -1 if the element is not found).,"def sequential_search(arr, element):
    for index, value in enumerate(arr):
        if value == element:
            return (True, index)
    return (False, -1)

# Test cases
assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)
assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)
assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)
",,post,True,True,True,selected_pilot_75_mbpp.json
